企业名称,供应商,采购占比,采购金额,报告期,数据来源,关联关系
联检（江苏）科技股份有限公司,江苏东交智控科技集团股份有限公司,-,-,2025-01-24,招投标公告,-
联检（江苏）科技股份有限公司,苏交科集团检测认证有限公司,-,76.00万元,2024-08-14,招投标公告,-
联检（江苏）科技股份有限公司,宣城扶道供应链管理有限公司,2.87%,2059.96万元,2024-04-27,年报,-
联检（江苏）科技股份有限公司,建華管樁集團有限公司,3.84%,2760.09万元,2024-04-27,年报,-
联检（江苏）科技股份有限公司,奥克控股集团股份公司,3.81%,2735.24万元,2024-04-27,年报,-
联检（江苏）科技股份有限公司,常州海鸥化工设计研究院有限公司,-,-,2023-08-09,招投标公告,-
联检（江苏）科技股份有限公司,淮安市定国建筑工程劳务有限公司,1.98%,1116.08万元,2023-04-24,年报,-
联检（江苏）科技股份有限公司,淮安市龙城建设劳务有限公司,2.06%,1163.42万元,2023-04-24,年报,-
联检（江苏）科技股份有限公司,常州市恒正交通工程试验检测中心有限公司,-,-,2023-01-13,招投标公告,-
联检（江苏）科技股份有限公司,常州博跃商贸有限公司,2.44%,646.87万元,2021-12-10,年报,-
联检（江苏）科技股份有限公司,常州建安劳务有限公司,3.60%,1683.67万元,2021-06-25,年报,-
联检（江苏）科技股份有限公司,淮安市大昌建筑劳务工程有限公司,2.36%,1063.17万元,2021-06-25,年报,-
联检（江苏）科技股份有限公司,常州矩沅商贸有限公司,1.83%,723.23万元,2021-06-25,年报,-
联检（江苏）科技股份有限公司,江苏奥克化学有限公司,4.74%,2609.91万元,2019-04-26,年报,非关联方
联检（江苏）科技股份有限公司,吉林众鑫化工集团有限公司常州分公司,3.50%,903.11万元,2018-04-26,年报,非关联方
联检（江苏）科技股份有限公司,江苏永阳涂料有限公司,5.19%,1027.43万元,2017-04-25,年报,非关联方
联检（江苏）科技股份有限公司,深圳进门财经科技股份有限公司,6.76%,30.57万元,2016-07-29,供应商公告,-
联检（江苏）科技股份有限公司,上海抚佳精细化工有限公司,5.10%,1095.22万元,2016-04-27,年报,非关联方
联检（江苏）科技股份有限公司,吉林众鑫化工集团有限公司,4.78%,1025.92万元,2016-04-27,年报,非关联方
联检（江苏）科技股份有限公司,浙江前程石化股份有限公司,7.57%,1721.85万元,2015-10-27,年报,-
联检（江苏）科技股份有限公司,常州荣厚供应链管理有限公司,4.52%,1028.33万元,2015-10-27,年报,-
联检（江苏）科技股份有限公司,常州博路商贸有限公司,4.42%,1006.17万元,2015-10-27,年报,-
联检（江苏）科技股份有限公司,中国铁道科学研究院集团有限公司铁道建筑研究所,3.49%,1047.21万元,2015-10-27,年报,-
联检（江苏）科技股份有限公司,苏州欧华建筑装饰工程有限公司,3.60%,230.08万元,2015-10-27,年报,-
哈森商贸（中国）股份有限公司,ISA Industrial Limited,4.25%,1356.79万元,2016-06-07,年报,-
哈森商贸（中国）股份有限公司,WHANAM LEATHER IND CO.，LTD,9.10%,3800.46万元,2016-06-07,年报,-
哈森商贸（中国）股份有限公司,商丘市现代珍寿皮革有限公司,7.88%,3292.00万元,2016-06-07,年报,-
哈森商贸（中国）股份有限公司,中山市本华商贸有限公司,5.18%,2162.60万元,2016-06-07,年报,-
哈森商贸（中国）股份有限公司,东莞裕祥鞋材有限公司,4.47%,1865.34万元,2016-06-07,年报,-
哈森商贸（中国）股份有限公司,温州泰庆皮革有限公司,3.95%,1651.07万元,2016-06-07,年报,-
深圳中华自行车（集团）股份有限公司,上海黄金交易所,98.18%,55267.12万元,2025-04-22,年报,-
灿芯半导体（上海）股份有限公司,SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION,75.29%,35966.23万元,2023-10-11,年报,-
灿芯半导体（上海）股份有限公司,汉源华天科技电脑经营部,4.53%,2166.01万元,2023-10-11,年报,-
灿芯半导体（上海）股份有限公司,EXTOLL GmbH,4.90%,2377.15万元,2022-12-19,年报,-
灿芯半导体（上海）股份有限公司,靈動科技（香港）有限公司,1.10%,415.61万元,2022-12-19,年报,-
思特威（上海）电子科技股份有限公司,汉源华天科技电脑经营部,5.22%,8648.25万元,2022-04-28,年报,-
思特威（上海）电子科技股份有限公司,TerraSemCo.，Ltd,0.89%,273.47万元,2021-06-28,年报,-
上海德必文化创意产业发展（集团）股份有限公司,上海新湖房地产开发有限公司,3.92%,2436.82万元,2021-01-28,年报,-
上海德必文化创意产业发展（集团）股份有限公司,东枫德必（北京）科技有限公司,6.26%,3416.91万元,2021-01-28,年报,-
上海德必文化创意产业发展（集团）股份有限公司,上海新上广经济发展有限公司,5.69%,2380.54万元,2021-01-28,年报,-
上海德必文化创意产业发展（集团）股份有限公司,上海新徐汇（集团）有限公司,4.96%,2074.56万元,2021-01-28,年报,-
上海德必文化创意产业发展（集团）股份有限公司,上海王宝和大酒店有限公司,4.45%,1861.28万元,2021-01-28,年报,-
上海凤凰企业（集团）股份有限公司,凤凰（天津）自行车有限公司,21.11%,8374.76万元,2016-04-29,年报,非关联方
上海凤凰企业（集团）股份有限公司,天津天任车料有限公司,8.41%,3336.38万元,2016-04-29,年报,非关联方
上海凤凰企业（集团）股份有限公司,奇尚（天津）运动器材有限公司,6.73%,2668.16万元,2016-04-29,年报,非关联方
上海凤凰企业（集团）股份有限公司,天津市艾歆自行车股份有限公司,6.70%,2656.57万元,2016-04-29,年报,非关联方
上海凤凰企业（集团）股份有限公司,天津市圣马科技有限公司,5.16%,2046.82万元,2016-04-29,年报,非关联方
上海凤凰企业（集团）股份有限公司,天津都市玛自行车有限公司,4.73%,2852.51万元,2015-04-25,年报,-
上海凤凰企业（集团）股份有限公司,天津匹克自行车有限公司,3.98%,2403.94万元,2015-04-25,年报,-
上海凤凰企业（集团）股份有限公司,河北亚信自行车车业有限公司,3.84%,2320.27万元,2015-04-25,年报,-
上海凤凰企业（集团）股份有限公司,易路达（天津）国际贸易有限公司,2.72%,1627.39万元,2014-04-26,年报,-
上海凤凰企业（集团）股份有限公司,天津速奇车业有限公司,2.45%,1467.67万元,2014-04-26,年报,-
上海凤凰企业（集团）股份有限公司,天津市鹏骐橡胶制品有限公司,1.79%,1074.05万元,2014-04-26,年报,-
上海凤凰企业（集团）股份有限公司,唐山金泽凯金属制品有限责任公司,1.83%,1152.72万元,2013-04-27,年报,-
上海凤凰企业（集团）股份有限公司,禧玛诺（天津）自行车零件有限公司,1.50%,944.39万元,2013-04-27,年报,-
厚普清洁能源（集团）股份有限公司,四川村田机械制造股份有限公司,-,322.53万元,2025-04-28,供应商公告,否
厚普清洁能源（集团）股份有限公司,成都厚普氢能科技有限公司,-,-,2024-08-17,招投标公告,-
厚普清洁能源（集团）股份有限公司,四川川油天然气科技股份有限公司,-,73.80万元,2023-04-20,供应商公告,无关联关系
厚普清洁能源（集团）股份有限公司,成都中阳实业公司,-,-,2021-01-15,司法数据,-
厚普清洁能源（集团）股份有限公司,北京高威科电气技术股份有限公司,1.51%,1962.91万元,2017-12-29,供应商公告,-
厚普清洁能源（集团）股份有限公司,成都华智石油天然气工程有限公司,-,-,2017-05-26,司法数据,-
厚普清洁能源（集团）股份有限公司,广西广汇低温设备有限公司,6.26%,2852.16万元,2017-04-18,年报,-
厚普清洁能源（集团）股份有限公司,张家港中集圣达因低温装备有限公司,6.93%,3158.29万元,2017-04-18,年报,-
厚普清洁能源（集团）股份有限公司,成都贝申低温设备有限公司,3.87%,1765.34万元,2017-04-18,年报,-
厚普清洁能源（集团）股份有限公司,艾默生过程控制有限公司,5.55%,2528.78万元,2017-04-18,年报,-
厚普清洁能源（集团）股份有限公司,四川中玉凯盛贸易有限公司,17.91%,8161.20万元,2017-04-18,年报,-
厚普清洁能源（集团）股份有限公司,深圳市铭特科技有限公司,6.15%,183.21万元,2016-01-29,供应商公告,-
厚普清洁能源（集团）股份有限公司,北京天海低温设备有限公司,7.02%,1093.23万元,2015-08-17,年报,-
厚普清洁能源（集团）股份有限公司,自贡华气科技股份有限公司,11.19%,2225.84万元,2015-06-26,供应商公告,-
厚普清洁能源（集团）股份有限公司,内蒙古环天低温工业设备有限公司,2.99%,0.17万元,2015-05-26,年报,-
厚普清洁能源（集团）股份有限公司,四川高威新潮电气技术有限公司,3.01%,0.22万元,2015-05-26,年报,-
厚普清洁能源（集团）股份有限公司,上海广电进出口有限公司,3.17%,0.15万元,2015-05-26,年报,-
厚普清洁能源（集团）股份有限公司,成都厚普低温设备有限公司,6.40%,4616.76万元,2015-05-26,年报,-
厚普清洁能源（集团）股份有限公司,恩德斯豪斯（中国）自动化有限公司,4.47%,0.32万元,2015-05-26,年报,-
厚普清洁能源（集团）股份有限公司,杭州能巨低温设备有限公司,3.08%,0.22万元,2015-05-26,年报,-
厚普清洁能源（集团）股份有限公司,北京三亿亿亿超低温技术有限责任公司,2.43%,0.14万元,2015-05-26,年报,-
厚普清洁能源（集团）股份有限公司,成都新连通低温设备有限公司,9.95%,5692.17万元,2015-05-26,年报,-
厚普清洁能源（集团）股份有限公司,石家庄安瑞科气体机械有限公司,3.31%,0.24万元,2015-05-26,年报,-
厚普清洁能源（集团）股份有限公司,成都兴联电子科技有限公司,2.72%,0.13万元,2015-05-26,年报,-
信音电子（中国）股份有限公司,昆山玮奥精密电子材料有限公司,3.41%,789.48万元,2022-11-11,年报,-
信音电子（中国）股份有限公司,昆山沃崎精密机械有限公司,7.84%,1817.14万元,2022-11-11,年报,-
信音电子（中国）股份有限公司,苏州谦领人力资源有限公司,3.88%,2217.26万元,2022-03-29,年报,-
信音电子（中国）股份有限公司,汎準科技股份有限公司,3.95%,594.95万元,2021-06-30,年报,-
信音电子（中国）股份有限公司,杭州金超物资有限公司,2.69%,982.90万元,2021-06-30,年报,-
信音电子（中国）股份有限公司,世勳國際有限公司,3.62%,2821.85万元,2020-04-30,年报,非关联方
信音电子（中国）股份有限公司,整隆电子（苏州）有限公司,1.39%,1086.56万元,2020-04-30,年报,非关联方
信音电子（中国）股份有限公司,昆山大瑞来机电有限公司,1.18%,919.80万元,2020-04-30,年报,非关联方
信音电子（中国）股份有限公司,苏州本茂五金制品有限公司,2.85%,439.11万元,2019-04-19,年报,非关联方
信音电子（中国）股份有限公司,广州兴禾旺五金电子有限公司,6.47%,1864.67万元,2018-04-26,年报,非关联方
信音电子（中国）股份有限公司,昆山贸德精密模具有限公司,4.14%,1194.47万元,2018-04-26,年报,非关联方
信音电子（中国）股份有限公司,江苏澳光电子有限公司,3.52%,890.07万元,2017-04-17,年报,非关联方
信音电子（中国）股份有限公司,无锡东圣表面处理有限公司,-,-,2016-04-15,司法数据,-
信音电子（中国）股份有限公司,昆山昱耀电子有限公司,2.91%,982.50万元,2014-12-31,年报,-
信音电子（中国）股份有限公司,昆山科奕精密电子有限公司,2.88%,972.64万元,2014-12-31,年报,-
信音电子（中国）股份有限公司,香港旭竤電子有限公司,8.19%,2844.13万元,2014-12-31,年报,-
信音电子（中国）股份有限公司,苏州宏亮电子有限公司,5.93%,2059.80万元,2014-12-31,年报,-
信音电子（中国）股份有限公司,統達能源股份有限公司,4.97%,1726.92万元,2014-12-31,年报,-
信音电子（中国）股份有限公司,东莞联基电业有限公司,3.60%,1250.49万元,2014-12-31,年报,-
信音电子（中国）股份有限公司,苏州海创电子有限公司,4.22%,1462.04万元,2012-02-27,年报,-
信音电子（中国）股份有限公司,金发科技股份有限公司,3.62%,1255.13万元,2012-02-27,年报,-
信音电子（中国）股份有限公司,信音企業股份有限公司,7.78%,2265.59万元,2012-02-27,年报,-
信音电子（中国）股份有限公司,兆盈科技股份有限公司,6.14%,1789.02万元,2012-02-27,年报,-
信音电子（中国）股份有限公司,弘凱光電有限公司,4.59%,1256.65万元,2012-02-27,年报,-
信音电子（中国）股份有限公司,昆山凯颖电子有限公司,4.28%,1173.08万元,2012-02-27,年报,-
信音电子（中国）股份有限公司,东莞塘厦唐虞电子厂,3.48%,954.45万元,2012-02-27,年报,-
隆华科技集团（洛阳）股份有限公司,金堆城钼业股份有限公司,2.56%,4480.21万元,2023-04-15,年报,-
隆华科技集团（洛阳）股份有限公司,哈尔滨海洋铝业有限公司,3.61%,6309.18万元,2023-04-15,年报,-
隆华科技集团（洛阳）股份有限公司,江苏崇博建设有限公司,2.70%,4724.77万元,2023-04-15,年报,-
隆华科技集团（洛阳）股份有限公司,成都虹波实业股份有限公司,9.01%,15751.78万元,2023-04-15,年报,-
隆华科技集团（洛阳）股份有限公司,内蒙古晟源铝业有限公司,2.84%,4957.93万元,2023-04-15,年报,-
隆华科技集团（洛阳）股份有限公司,安徽义丰建设工程有限公司,1.98%,3731.48万元,2022-04-28,年报,-
隆华科技集团（洛阳）股份有限公司,浦华环保有限公司,2.02%,3806.76万元,2022-04-28,年报,-
隆华科技集团（洛阳）股份有限公司,河南瀚迈商贸有限公司,4.17%,7855.68万元,2022-04-28,年报,-
隆华科技集团（洛阳）股份有限公司,卧龙电气南阳防爆集团股份有限公司,2.01%,3776.76万元,2022-04-28,年报,-
隆华科技集团（洛阳）股份有限公司,洛阳古城机械有限公司,1.61%,0.20万元,2021-04-29,年报,-
隆华科技集团（洛阳）股份有限公司,温县五岳金属制品有限公司,1.86%,0.23万元,2021-04-29,年报,-
隆华科技集团（洛阳）股份有限公司,广西德邦科技有限公司,2.04%,0.25万元,2021-04-29,年报,-
隆华科技集团（洛阳）股份有限公司,江苏兴业铝材有限公司,1.84%,0.23万元,2021-04-29,年报,-
隆华科技集团（洛阳）股份有限公司,滨海海河建筑劳务有限公司,4.94%,5536.73万元,2020-04-28,年报,-
隆华科技集团（洛阳）股份有限公司,渭南煜诚新材料科技有限公司,3.53%,3955.64万元,2020-04-28,年报,-
隆华科技集团（洛阳）股份有限公司,浙江沪新不锈钢制造有限公司,3.32%,3718.85万元,2020-04-28,年报,-
隆华科技集团（洛阳）股份有限公司,江苏国源建设工程有限公司,2.53%,3081.90万元,2019-03-20,年报,-
隆华科技集团（洛阳）股份有限公司,江苏开来钢管有限公司,3.23%,1964.31万元,2018-04-10,年报,-
隆华科技集团（洛阳）股份有限公司,东曹（上海）电子材料有限公司,3.30%,1781.72万元,2017-04-21,年报,-
隆华科技集团（洛阳）股份有限公司,朗盛化学（中国）有限公司,2.81%,1518.02万元,2017-04-21,年报,-
隆华科技集团（洛阳）股份有限公司,河南恒茂创远科技股份有限公司,6.99%,34.83万元,2016-04-28,供应商公告,非关联方
隆华科技集团（洛阳）股份有限公司,中国化学工程第六建设有限公司,4.39%,3802.95万元,2016-04-20,年报,-
隆华科技集团（洛阳）股份有限公司,国能水务环保有限公司,3.14%,2720.61万元,2016-04-20,年报,-
隆华科技集团（洛阳）股份有限公司,江苏江都建设集团有限公司,2.98%,2578.72万元,2016-04-20,年报,-
隆华科技集团（洛阳）股份有限公司,河北凯跃化工集团有限公司,-,-,2015-12-30,司法数据,-
隆华科技集团（洛阳）股份有限公司,邯郸市硕美贸易有限公司,-,1630.18万元,2013-07-23,年报,-
隆华科技集团（洛阳）股份有限公司,银邦金属复合材料股份有限公司,-,1462.66万元,2013-07-23,年报,-
隆华科技集团（洛阳）股份有限公司,江阴市电力设备冷却器有限公司,-,1314.42万元,2013-07-23,年报,-
隆华科技集团（洛阳）股份有限公司,仪征市永辉散热管制造有限公司,-,1205.76万元,2013-07-23,年报,-
隆华科技集团（洛阳）股份有限公司,江苏振达钢管有限公司,-,641.67万元,2013-07-23,年报,-
隆华科技集团（洛阳）股份有限公司,安阳友朋发达钢铁有限公司,5.78%,1631.87万元,2012-02-28,年报,-
隆华科技集团（洛阳）股份有限公司,湖北振达钢管制造有限公司,5.32%,1501.15万元,2012-02-28,年报,-
隆华科技集团（洛阳）股份有限公司,常州振瑞机械制造有限公司,3.94%,1112.37万元,2012-02-28,年报,-
隆华科技集团（洛阳）股份有限公司,洛阳市远博商贸有限公司,3.73%,1052.55万元,2012-02-28,年报,-
上海龙头（集团）股份有限公司,上海金蝶网络科技有限公司,-,-,2024-04-03,招投标公告,-
上海龙头（集团）股份有限公司,湖南瑞晟竹麻开发有限公司,-,-,2019-06-11,司法数据,-
上海龙头（集团）股份有限公司,納尼亞 (香港) 集團有限公司,25.00%,6845.00万元,2019-02-13,供应商公告,-
上海龙头（集团）股份有限公司,南昌悦达服装有限公司,-,-,2018-09-29,司法数据,-
上海龙头（集团）股份有限公司,南昌飘洋服装实业有限公司,-,-,2018-09-29,司法数据,-
上海龙头（集团）股份有限公司,湖州纳尼亚实业有限公司,32.77%,8014.32万元,2017-04-25,供应商公告,非关联方
上海龙头（集团）股份有限公司,启东市向阳棉业有限公司,-,-,2014-12-10,司法数据,-
唯捷创芯（天津）电子技术股份有限公司,甬矽电子（宁波）股份有限公司,-,9494.90万元,2022-09-28,供应商公告,-
唯捷创芯（天津）电子技术股份有限公司,北京德信德胜科技股份有限公司,-,431.32万元,2022-04-08,供应商公告,无关联关系
唯捷创芯（天津）电子技术股份有限公司,江苏长电科技股份有限公司,28.77%,10085.85万元,2016-04-13,年报,-
唯捷创芯（天津）电子技术股份有限公司,WIN Semiconductors Corp.,24.67%,8649.12万元,2016-04-13,年报,-
唯捷创芯（天津）电子技术股份有限公司,Subtron Technology Co.，Ltd,9.50%,3330.01万元,2016-04-13,年报,-
唯捷创芯（天津）电子技术股份有限公司,Suzhou ASEN Semiconductors Co.，Ltd,9.05%,3173.59万元,2016-04-13,年报,-
唯捷创芯（天津）电子技术股份有限公司,Tower Semiconductor Ltd.,8.24%,2887.22万元,2016-04-13,年报,-
唯捷创芯（天津）电子技术股份有限公司,北京广信联科技有限公司,5.75%,2383.53万元,2015-11-24,年报,-
唯捷创芯（天津）电子技术股份有限公司,矽格微电子（无锡）有限公司,18.91%,5519.35万元,2015-11-24,年报,-
唯捷创芯（天津）电子技术股份有限公司,旭德科技股份有限公司,9.91%,2891.43万元,2015-11-24,年报,-
唯捷创芯（天津）电子技术股份有限公司,台灣積體電路製造股份有限公司,5.69%,1661.35万元,2015-11-24,年报,-
唯捷创芯（天津）电子技术股份有限公司,Tower Semiconductor Ltd.,7.93%,1082.95万元,2015-11-24,年报,-
深圳市天健（集团）股份有限公司,深圳市上喜绿色能源科技有限公司,-,-,2025-07-03,招投标公告,-
深圳市天健（集团）股份有限公司,广州市星易宏文化传播有限责任公司,-,-,2025-07-03,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市诺尔蒙德科技有限公司,-,-,2025-07-03,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市天健建工有限公司,-,-,2025-07-03,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市天健智能楼宇科技有限公司,-,-,2025-07-03,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市方向照明有限公司,-,-,2025-07-03,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市西海道市政工程有限公司,-,-,2025-07-02,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市雅香庭装饰有限公司,-,-,2025-07-02,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市天健智能楼宇科技有限公司长沙分公司,-,0.66万元,2025-07-02,招投标公告,-
深圳市天健（集团）股份有限公司,广东联建律师事务所,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴市日用品有限公司,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,深圳天邦建设工程顾问有限公司,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市光辉星工程项目管理有限公司,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市中志环境科技有限公司,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市世正宏品项目管理有限公司,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市新宏瑞建筑劳务有限公司,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,广东诚公律师事务所,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴市柯桥区柯桥清亮清洁用品商行,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市宏创盛贸易有限公司,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市天健环境技术有限公司,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴市圣洁环境工程技术有限公司,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,北京市两高（深圳）律师事务所,-,-,2025-07-01,招投标公告,-
深圳市天健（集团）股份有限公司,河北云际元科技服务有限公司,-,-,2025-06-30,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴柯桥岳安消防器材有限公司,-,-,2025-06-30,招投标公告,-
深圳市天健（集团）股份有限公司,深圳宝立方酒店管理有限公司,-,-,2025-06-30,招投标公告,-
深圳市天健（集团）股份有限公司,上海东福网络科技有限公司深圳分公司,-,-,2025-06-30,招投标公告,-
深圳市天健（集团）股份有限公司,深圳地铁物业管理发展有限公司,-,-,2025-06-30,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市百店通投资管理有限公司,-,-,2025-06-30,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市华港汽车租赁有限公司,-,-,2025-06-30,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市古纳环保科技有限公司,-,-,2025-06-30,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市华健建筑工程有限公司,-,-,2025-06-30,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市丰凯建设工程有限公司,-,-,2025-06-30,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市盛广通工程材料有限公司,-,-,2025-06-28,招投标公告,-
深圳市天健（集团）股份有限公司,苏州承瀚建设工程有限公司,-,-,2025-06-27,招投标公告,-
深圳市天健（集团）股份有限公司,广东领创模架科技有限公司,-,-,2025-06-27,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴志和物业管理有限公司,-,-,2025-06-27,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴市柯桥区柯桥翔联电脑店,-,-,2025-06-27,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市胜驰新能源电气有限公司,-,-,2025-06-27,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴利峰园林有限公司,-,-,2025-06-27,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市房屋安全和工程质量检测鉴定中心,-,-,2025-06-27,招投标公告,-
深圳市天健（集团）股份有限公司,广联达科技股份有限公司深圳分公司,-,-,2025-06-27,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市皓迪建设集团有限公司,-,-,2025-06-27,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市绿环源农副产品配送有限公司,-,-,2025-06-27,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴俊诚幕墙工程有限公司,-,-,2025-06-27,招投标公告,-
深圳市天健（集团）股份有限公司,广西腾晶文化传媒有限公司,-,-,2025-06-26,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市振瑞建设有限公司,-,-,2025-06-26,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市维修巴巴网络技术有限公司,-,-,2025-06-26,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴圣霖园林机械有限公司,-,-,2025-06-25,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴市柯桥区柯桥凯乐广告工作室,-,-,2025-06-25,招投标公告,-
深圳市天健（集团）股份有限公司,深圳理工大学,-,-,2025-06-25,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴市柯桥区尚腾电器商行,-,-,2025-06-25,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市景腾管理有限公司,-,-,2025-06-25,招投标公告,-
深圳市天健（集团）股份有限公司,广州市恒桥海上工程有限公司,-,-,2025-06-24,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市粤通建设工程有限公司,-,-,2025-06-24,招投标公告,-
深圳市天健（集团）股份有限公司,浙江华越消防安全技术有限公司,-,-,2025-06-23,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市华勘工程劳务有限公司,-,-,2025-06-23,招投标公告,-
深圳市天健（集团）股份有限公司,广东晟典律师事务所,-,-,2025-06-23,招投标公告,-
深圳市天健（集团）股份有限公司,北京德恒（深圳）律师事务所,-,-,2025-06-23,招投标公告,-
深圳市天健（集团）股份有限公司,上海市锦天城（深圳）律师事务所,-,-,2025-06-23,招投标公告,-
深圳市天健（集团）股份有限公司,安徽云羽市政工程有限公司,-,-,2025-06-20,招投标公告,-
深圳市天健（集团）股份有限公司,惠州市利鑫水泥制品有限公司,-,-,2025-06-20,招投标公告,-
深圳市天健（集团）股份有限公司,东莞市翔辉建材有限公司,-,-,2025-06-20,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市国全投资发展有限公司,-,-,2025-06-20,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴市越城区典创电梯配件经营部,-,-,2025-06-20,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市恒鑫建筑设备租赁有限公司,-,-,2025-06-20,招投标公告,-
深圳市天健（集团）股份有限公司,中山市新联盈机械设备有限公司,-,-,2025-06-20,招投标公告,-
深圳市天健（集团）股份有限公司,广东桂铭垣建设工程有限公司,-,-,2025-06-20,招投标公告,-
深圳市天健（集团）股份有限公司,广东帮君兴隆建筑工程有限公司,-,-,2025-06-20,招投标公告,-
深圳市天健（集团）股份有限公司,深圳新东方装饰工程有限公司,-,-,2025-06-18,招投标公告,-
深圳市天健（集团）股份有限公司,华安财产保险股份有限公司深圳分公司,-,-,2025-06-18,招投标公告,-
深圳市天健（集团）股份有限公司,广东启邦技术工程有限公司,-,-,2025-06-18,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴柯桥正衫五金经营部,-,-,2025-06-18,招投标公告,-
深圳市天健（集团）股份有限公司,深创联建材配送（深圳）有限公司,-,-,2025-06-18,招投标公告,-
深圳市天健（集团）股份有限公司,深圳中灏工程发展有限公司,-,-,2025-06-17,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市义达建筑劳务有限公司,-,-,2025-06-17,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市顺安交通设施有限公司,-,-,2025-06-17,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市启路实业有限公司,-,-,2025-06-17,招投标公告,-
深圳市天健（集团）股份有限公司,广州盈协企业咨询有限公司,-,-,2025-06-16,招投标公告,-
深圳市天健（集团）股份有限公司,广州众建城招标有限公司,-,-,2025-06-16,招投标公告,-
深圳市天健（集团）股份有限公司,广州美佳丰兴咨询有限公司,-,-,2025-06-16,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市金动力机电设备有限公司,-,-,2025-06-16,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市大川环卫服务有限公司,-,-,2025-06-16,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市华砥建设工程有限公司,-,-,2025-06-16,招投标公告,-
深圳市天健（集团）股份有限公司,广东肇振建筑工程有限公司,-,-,2025-06-16,招投标公告,-
深圳市天健（集团）股份有限公司,绍兴绿云园林景观有限公司,-,-,2025-06-16,招投标公告,-
深圳市天健（集团）股份有限公司,南宁市强旺消防器材维修部,-,-,2025-06-16,招投标公告,-
深圳市天健（集团）股份有限公司,广西领讯建设工程有限公司,-,-,2025-06-16,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市天健城市服务有限公司,-,-,2025-06-13,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市大来广告有限公司,-,-,2025-06-13,招投标公告,-
深圳市天健（集团）股份有限公司,广东北展国际展览有限公司,-,-,2025-06-13,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市艺庭广告有限公司,-,-,2025-06-13,招投标公告,-
深圳市天健（集团）股份有限公司,深圳中盛图文广告有限公司,-,-,2025-06-13,招投标公告,-
深圳市天健（集团）股份有限公司,深圳市思拓广告有限公司,-,-,2025-06-13,招投标公告,-
