企业名称,供应商,采购占比,采购金额,报告期,数据来源,关联关系
湖北华阳汽车变速系统股份有限公司,西安顺洋金属材料有限公司,1.14%,346.92万元,2024-03-21,年报,否
湖北华阳汽车变速系统股份有限公司,湖北浩淼环境科技有限公司,-,-,2024-02-06,招投标公告,-
湖北华阳汽车变速系统股份有限公司,武汉欧沛工贸有限公司,3.91%,722.70万元,2023-04-27,年报,无关联关系
湖北华阳汽车变速系统股份有限公司,郧阳区倩倩废品收购部,6.43%,1186.60万元,2023-04-27,年报,无关联关系
湖北华阳汽车变速系统股份有限公司,十堰鼎治精密制造有限公司,5.88%,1085.35万元,2023-04-27,年报,无关联关系
湖北华阳汽车变速系统股份有限公司,汨罗市联创铝业科技有限公司,4.00%,739.10万元,2023-04-27,年报,无关联关系
湖北华阳汽车变速系统股份有限公司,老河口市生龙机械有限公司,3.50%,792.53万元,2022-06-15,年报,无关联关系
湖北华阳汽车变速系统股份有限公司,温州瑞明工业股份有限公司,5.54%,1255.85万元,2022-06-15,年报,无关联关系
湖北华阳汽车变速系统股份有限公司,郧阳区张伏涛废品收购部,4.75%,1076.62万元,2022-06-15,年报,无关联关系
湖北华阳汽车变速系统股份有限公司,郧阳区张建民废品收购部,7.39%,1674.31万元,2022-06-15,年报,无关联关系
湖北华阳汽车变速系统股份有限公司,湖北广泰精密压铸有限公司,7.96%,1588.86万元,2021-03-31,年报,非关联方
湖北华阳汽车变速系统股份有限公司,重庆顺博铝合金股份有限公司,4.87%,973.32万元,2021-03-31,年报,非关联方
湖北华阳汽车变速系统股份有限公司,老河口市生龙机械有限公司,6.81%,1037.62万元,2020-02-27,年报,非关联方
湖北华阳汽车变速系统股份有限公司,武汉钢实兴金晟科技制造有限公司,6.72%,1023.42万元,2020-02-27,年报,非关联方
湖北华阳汽车变速系统股份有限公司,湖北君庭汽车零部件股份有限公司,5.80%,883.02万元,2020-02-27,年报,非关联方
湖北华阳汽车变速系统股份有限公司,长葛市顺博金属有限公司,7.48%,1042.02万元,2019-02-26,年报,非关联方
湖北华阳汽车变速系统股份有限公司,十堰翼宽工贸有限公司,3.80%,427.86万元,2018-03-21,年报,非关联方
湖北华阳汽车变速系统股份有限公司,重庆博联压铸有限公司,2.79%,314.32万元,2018-03-21,年报,非关联方
湖北华阳汽车变速系统股份有限公司,长葛市智博金属有限公司,14.88%,1674.98万元,2018-03-21,年报,非关联方
湖北华阳汽车变速系统股份有限公司,江西万泰铝业有限公司,6.66%,297.77万元,2016-11-15,年报,-
湖北华阳汽车变速系统股份有限公司,十堰屹商工贸有限公司,6.11%,413.55万元,2016-11-15,年报,-
湖北华阳汽车变速系统股份有限公司,浙江省永康市通用机电制造有限公司,5.41%,365.85万元,2016-11-15,年报,-
湖北华阳汽车变速系统股份有限公司,十堰诚卓工贸有限公司,5.08%,343.63万元,2016-11-15,年报,-
湖北华阳汽车变速系统股份有限公司,昌图宝超模具厂,3.89%,263.17万元,2016-11-15,年报,-
湖北华阳汽车变速系统股份有限公司,玉环天源汽车连接件厂,3.93%,77.43万元,2016-11-15,年报,-
芯联集成电路制造股份有限公司,湖北兴福电子材料股份有限公司,-,3451.01万元,2025-01-03,供应商公告,-
芯联集成电路制造股份有限公司,合检测技术有限公司,-,-,2023-12-21,招投标公告,-
芯联集成电路制造股份有限公司,中巨芯科技股份有限公司,-,2950.18万元,2023-08-18,供应商公告,-
芯联集成电路制造股份有限公司,格林斯达（北京）环保科技股份有限公司,-,1831.10万元,2023-04-25,供应商公告,无关联关系
芯联集成电路制造股份有限公司,深圳中科飞测科技股份有限公司,-,588.35万元,2021-12-22,供应商公告,-
芯联集成电路制造股份有限公司,上海众鸿电子科技有限公司,-,-,2021-12-17,招投标公告,-
芯联集成电路制造股份有限公司,佛山市联动科技股份有限公司,-,-,2021-11-30,招投标公告,-
芯联集成电路制造股份有限公司,山东阅芯电子科技有限公司,-,-,2021-11-30,招投标公告,-
芯联集成电路制造股份有限公司,朗軒實業有限公司,-,-,2021-11-23,招投标公告,-
芯联集成电路制造股份有限公司,苏州石川盛世自动化科技有限公司,-,-,2021-11-12,招投标公告,-
芯联集成电路制造股份有限公司,苏州艾科瑞思智能装备股份有限公司,-,-,2021-11-12,招投标公告,-
芯联集成电路制造股份有限公司,均碩國際股份有限公司,-,-,2021-11-08,招投标公告,-
芯联集成电路制造股份有限公司,乐山博思半导体有限公司,-,-,2021-11-08,招投标公告,-
芯联集成电路制造股份有限公司,宁波润华全芯微电子设备有限公司,-,-,2021-10-22,招投标公告,-
芯联集成电路制造股份有限公司,香港巧源電子科技有限公司,-,-,2021-10-19,招投标公告,-
芯联集成电路制造股份有限公司,株式会社东京精密（日本）,-,-,2021-10-15,招投标公告,-
芯联集成电路制造股份有限公司,拓荆科技股份有限公司,-,-,2021-10-15,招投标公告,-
芯联集成电路制造股份有限公司,盛吉盛（宁波）半导体科技有限公司,-,-,2021-10-15,招投标公告,-
芯联集成电路制造股份有限公司,亦亨电子（上海）有限公司,-,-,2021-10-15,招投标公告,-
芯联集成电路制造股份有限公司,康代（香港）有限公司,-,-,2021-10-11,招投标公告,-
芯联集成电路制造股份有限公司,苏州路图微电子科技有限公司,-,-,2021-10-11,招投标公告,-
芯联集成电路制造股份有限公司,厦门新晟义集成电路有限公司,-,-,2021-10-11,招投标公告,-
芯联集成电路制造股份有限公司,沈阳芯源微电子设备股份有限公司,-,-,2021-10-11,招投标公告,-
芯联集成电路制造股份有限公司,苏州凯硕机电设备工程有限公司,-,-,2021-10-11,招投标公告,-
芯联集成电路制造股份有限公司,上海智湖信息技术有限公司,-,-,2021-09-28,招投标公告,-
芯联集成电路制造股份有限公司,苏州德龙激光股份有限公司,-,-,2021-09-23,招投标公告,-
芯联集成电路制造股份有限公司,迪思科科技（中国）有限公司,-,-,2021-09-23,招投标公告,-
芯联集成电路制造股份有限公司,琳得科胶膜科技（上海）有限公司,-,-,2021-09-23,招投标公告,-
芯联集成电路制造股份有限公司,上海微电子装备（集团）股份有限公司,-,-,2021-09-23,招投标公告,-
芯联集成电路制造股份有限公司,南昌中微半导体设备有限公司,-,-,2021-09-02,招投标公告,-
芯联集成电路制造股份有限公司,TOWA株式会社,-,-,2021-07-26,招投标公告,-
芯联集成电路制造股份有限公司,是德科技新加坡（销售）私人有限公司,-,-,2021-07-22,招投标公告,-
芯联集成电路制造股份有限公司,北京华峰测控技术股份有限公司,-,-,2021-07-20,招投标公告,-
芯联集成电路制造股份有限公司,吉姆西半导体科技（无锡）股份有限公司,-,-,2021-07-16,招投标公告,-
芯联集成电路制造股份有限公司,香港先進有限公司,-,-,2021-07-06,招投标公告,-
芯联集成电路制造股份有限公司,上海振南工程咨询监理有限责任公司,-,495.00万元,2021-07-06,招投标公告,-
芯联集成电路制造股份有限公司,信息产业电子第十一设计研究院科技工程股份有限公司,-,166133.98万元,2021-07-06,招投标公告,-
芯联集成电路制造股份有限公司,高频（北京）科技股份有限公司,-,-,2021-06-08,招投标公告,-
芯联集成电路制造股份有限公司,北京北方华创微电子装备有限公司,-,-,2021-06-08,招投标公告,-
芯联集成电路制造股份有限公司,北京晶亦精微科技股份有限公司,-,-,2021-06-04,招投标公告,-
芯联集成电路制造股份有限公司,蔚华电子科技（上海）有限公司,-,-,2021-05-13,招投标公告,-
芯联集成电路制造股份有限公司,科意半导体设备（上海）有限公司,-,-,2021-05-13,招投标公告,-
芯联集成电路制造股份有限公司,苏州玥羽智能技术有限公司,-,-,2021-04-20,招投标公告,-
芯联集成电路制造股份有限公司,美達科技股份有限公司,-,-,2021-04-20,招投标公告,-
芯联集成电路制造股份有限公司,圣晖系统集成集团股份有限公司,-,-,2021-04-14,招投标公告,-
芯联集成电路制造股份有限公司,电管家能源管理（上海）有限公司,-,-,2021-04-14,招投标公告,-
芯联集成电路制造股份有限公司,山东昌安电子科技有限公司,-,-,2021-04-09,招投标公告,-
芯联集成电路制造股份有限公司,天和（上海）半导体制程排气工业有限公司,-,-,2021-04-09,招投标公告,-
芯联集成电路制造股份有限公司,厦门新晟义科技有限公司,-,-,2021-03-30,招投标公告,-
芯联集成电路制造股份有限公司,香港凱意技術有限公司,-,-,2021-03-23,招投标公告,-
芯联集成电路制造股份有限公司,洛科系统私人有限公司,-,-,2021-03-23,招投标公告,-
芯联集成电路制造股份有限公司,奥加诺（苏州）水处理有限公司,-,-,2021-03-19,招投标公告,-
芯联集成电路制造股份有限公司,津上智造智能科技江苏有限公司,-,-,2021-03-16,招投标公告,-
芯联集成电路制造股份有限公司,上海利亘实业有限公司,-,-,2021-03-09,招投标公告,-
芯联集成电路制造股份有限公司,上海源众环保科技有限公司,-,-,2021-03-05,招投标公告,-
芯联集成电路制造股份有限公司,合肥康尔信电力系统有限公司,-,-,2021-03-05,招投标公告,-
芯联集成电路制造股份有限公司,上海创洋电子科技有限公司,-,-,2021-03-02,招投标公告,-
芯联集成电路制造股份有限公司,上海锐勒电气技术有限公司,-,-,2021-02-09,招投标公告,-
芯联集成电路制造股份有限公司,上海吉威电子系统工程有限公司,-,-,2021-02-09,招投标公告,-
芯联集成电路制造股份有限公司,六合峰（天津）科技有限公司,-,-,2021-02-09,招投标公告,-
芯联集成电路制造股份有限公司,上海泊苏精密机电有限公司,-,-,2021-02-09,招投标公告,-
芯联集成电路制造股份有限公司,上海塑鼎机电工程有限公司,-,-,2021-02-09,招投标公告,-
芯联集成电路制造股份有限公司,富士德中國有限公司,-,-,2021-02-02,招投标公告,-
芯联集成电路制造股份有限公司,苏州工业园区汉威控制系统工程有限公司,-,-,2021-02-01,招投标公告,-
芯联集成电路制造股份有限公司,科视达（中国）有限公司,-,-,2021-01-28,招投标公告,-
芯联集成电路制造股份有限公司,无锡亚电智能装备有限公司,-,-,2021-01-19,招投标公告,-
芯联集成电路制造股份有限公司,爱发科真空技术（苏州）有限公司,-,-,2020-12-16,招投标公告,-
芯联集成电路制造股份有限公司,天津韩甫科技发展有限公司,-,-,2020-12-11,招投标公告,-
芯联集成电路制造股份有限公司,日东（中国）新材料有限公司,-,-,2020-11-17,招投标公告,-
芯联集成电路制造股份有限公司,新耕（香港）有限公司,-,-,2020-11-17,招投标公告,-
芯联集成电路制造股份有限公司,北京中科同志科技股份有限公司,-,-,2020-10-10,招投标公告,-
芯联集成电路制造股份有限公司,佳霖科技股份有限公司,-,-,2020-09-14,招投标公告,-
芯联集成电路制造股份有限公司,香港凡易科技有限公司,-,-,2020-09-11,招投标公告,-
芯联集成电路制造股份有限公司,依科視能科技有限公司,-,-,2020-07-28,招投标公告,-
芯联集成电路制造股份有限公司,上海松尚集芯半导体科技有限公司,-,-,2020-06-02,招投标公告,-
芯联集成电路制造股份有限公司,中微半导体设备（上海）股份有限公司,-,-,2020-06-02,招投标公告,-
芯联集成电路制造股份有限公司,柯岷国际贸易（上海）有限公司,-,-,2020-05-07,招投标公告,-
芯联集成电路制造股份有限公司,上海强华实业股份有限公司,5.73%,393.14万元,2020-04-28,供应商公告,非关联方
芯联集成电路制造股份有限公司,上海至纯洁净系统科技股份有限公司,-,-,2019-05-20,招投标公告,-
芯联集成电路制造股份有限公司,和瑞科技股份有限公司,-,-,2019-05-14,招投标公告,-
芯联集成电路制造股份有限公司,朗轩电子设备（上海）有限公司,-,-,2019-05-14,招投标公告,-
芯联集成电路制造股份有限公司,虹鳴科技股份有限公司,-,-,2019-05-14,招投标公告,-
芯联集成电路制造股份有限公司,上海小阪电子科技有限公司,-,-,2019-05-14,招投标公告,-
芯联集成电路制造股份有限公司,盛合晶微半导体（江阴）有限公司,-,-,2018-12-05,招投标公告,-
芯联集成电路制造股份有限公司,香港聚訊科技有限公司,-,-,2018-11-07,招投标公告,-
芯联集成电路制造股份有限公司,清芯科技有限公司,-,-,2018-09-21,招投标公告,-
芯联集成电路制造股份有限公司,上海新创达智能科技有限公司,-,-,2018-05-14,招投标公告,-
芯联集成电路制造股份有限公司,意发薄膜科技（上海）有限公司,-,-,2018-05-14,招投标公告,-
芯联集成电路制造股份有限公司,東服企業股份有限公司,-,-,2018-05-05,招投标公告,-
芯联集成电路制造股份有限公司,上海大族富创得科技股份有限公司,-,-,2018-05-05,招投标公告,-
芯联集成电路制造股份有限公司,東明國際集團（香港）有限公司,-,-,2018-05-05,招投标公告,-
湖北均瑶大健康饮品股份有限公司,广东乐善智能装备股份有限公司,-,717.04万元,2024-04-23,供应商公告,否
湖北均瑶大健康饮品股份有限公司,浙江诚信包装有限公司,5.26%,2400.80万元,2020-07-29,年报,-
湖北均瑶大健康饮品股份有限公司,上海晋富经贸发展有限公司,4.76%,2173.96万元,2020-07-29,年报,-
湖北均瑶大健康饮品股份有限公司,荆州市荆洪塑料制品有限公司,5.87%,3038.35万元,2020-07-29,年报,-
湖北均瑶大健康饮品股份有限公司,帝斯曼芬美意果胶（烟台）股份有限公司,9.99%,4904.73万元,2020-07-29,年报,-
湖北均瑶大健康饮品股份有限公司,武汉奥邦化工有限公司,8.32%,4088.12万元,2020-07-29,年报,-
湖北均瑶大健康饮品股份有限公司,浙江金华市佳乐乳业有限公司,6.72%,3301.55万元,2020-07-29,年报,-
湖北均瑶大健康饮品股份有限公司,浙江诚信包装材料有限公司,5.47%,2685.32万元,2020-07-29,年报,-
湖北均瑶大健康饮品股份有限公司,山东鸿博食品有限公司,5.38%,2642.96万元,2020-07-29,年报,-
上海派能能源科技股份有限公司,无锡格林司通自动化设备股份有限公司,-,888.49万元,2025-04-23,供应商公告,否
上海派能能源科技股份有限公司,武汉逸飞激光股份有限公司,-,987.59万元,2022-11-25,供应商公告,-
上海派能能源科技股份有限公司,湖北融通高科先进材料集团股份有限公司,10.05%,2521.11万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,湖南立方新能源科技有限责任公司,5.91%,1482.98万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,九江德丰电子有限公司,5.47%,1372.77万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,广东天劲新能源科技股份有限公司,5.16%,2264.25万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,九江德福科技股份有限公司,4.75%,2081.48万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,南通鼎鑫电池有限公司,8.67%,2427.93万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,深圳市华鹏飞供应链管理有限公司,4.74%,1327.41万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,深圳市希卓电子有限公司,3.32%,929.56万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,贵州安达科技能源股份有限公司,16.82%,1686.76万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,深圳市信利康供应链管理有限公司,5.09%,510.15万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,深圳新宙邦科技股份有限公司,4.94%,494.87万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,上海雁琼电子有限公司,4.69%,470.32万元,2020-12-10,年报,-
上海派能能源科技股份有限公司,吉林聚能新型炭材料股份有限公司,4.29%,430.12万元,2020-12-10,年报,-
苏州天准科技股份有限公司,苏州思慕博物流设备有限公司,5.06%,5466.37万元,2023-04-29,年报,无关联关系
苏州天准科技股份有限公司,苏州建筑工程集团有限公司,-,19560.00万元,2021-07-17,招投标公告,-
苏州天准科技股份有限公司,苏州力良建筑装饰工程有限公司,-,1050.00万元,2021-06-11,招投标公告,-
苏州天准科技股份有限公司,苏州金色未来信息咨询股份有限公司,-,177.22万元,2021-04-29,供应商公告,无关联关系
苏州天准科技股份有限公司,苏州市凌臣采集计算机有限公司,3.55%,821.98万元,2019-06-24,年报,-
苏州天准科技股份有限公司,苏州凌准精密机电有限公司,2.83%,654.80万元,2019-06-24,年报,-
苏州天准科技股份有限公司,无锡市东特机械科技有限公司,3.74%,275.48万元,2019-06-24,年报,-
苏州天准科技股份有限公司,东莞市普密斯精密仪器有限公司,3.55%,261.68万元,2019-06-24,年报,-
苏州天准科技股份有限公司,苏州苏牛宏胜电子科技有限公司,3.55%,261.33万元,2019-06-24,年报,-
苏州天准科技股份有限公司,FluxData Inc.,6.52%,0.22万元,2019-04-02,年报,-
苏州天准科技股份有限公司,LMI TECHNOLOGIES INC.,5.31%,0.18万元,2019-04-02,年报,-
苏州天准科技股份有限公司,FluxData Inc.,5.61%,0.13万元,2019-04-02,年报,-
苏州天准科技股份有限公司,基恩士（中国）有限公司,10.96%,0.36万元,2019-04-02,年报,-
苏州天准科技股份有限公司,深视商贸服务（上海）有限公司,4.51%,331.79万元,2019-04-02,年报,无关联关系
苏州天准科技股份有限公司,乐姆迈（上海）贸易有限公司,1.23%,0.04万元,2019-04-02,年报,-
苏州天准科技股份有限公司,苏州竹峰精密机械有限公司,4.00%,322.41万元,2017-12-27,年报,非关联关系
苏州天准科技股份有限公司,上海普雅自动化科技有限公司,7.78%,619.86万元,2015-07-31,年报,-
苏州天准科技股份有限公司,无锡格林司通自动化设备股份有限公司,19.70%,562.29万元,2015-07-31,年报,-
苏州天准科技股份有限公司,高唐鑫顺精密机械有限公司,9.43%,269.02万元,2015-07-31,年报,-
安徽耐科装备科技股份有限公司,安徽科欣环保股份有限公司,-,-,2023-12-05,招投标公告,-
安徽耐科装备科技股份有限公司,铜陵市慧智机电有限责任公司,5.65%,470.45万元,2022-09-28,年报,-
安徽耐科装备科技股份有限公司,上海思韦自动化系统有限公司,7.49%,624.44万元,2022-09-28,年报,-
安徽耐科装备科技股份有限公司,昆山市张浦镇宏运达精密模具厂,6.72%,559.81万元,2022-09-28,年报,-
安徽耐科装备科技股份有限公司,重村钢模机械工业（苏州）有限公司,6.24%,519.64万元,2022-09-28,年报,-
安徽耐科装备科技股份有限公司,昆山精创模具有限公司,4.65%,387.14万元,2022-09-28,年报,-
安徽耐科装备科技股份有限公司,博乐特殊钢（上海）有限公司,3.85%,704.36万元,2022-05-09,年报,-
安徽耐科装备科技股份有限公司,芜湖普尔机械有限公司,5.14%,941.64万元,2022-05-09,年报,-
安徽耐科装备科技股份有限公司,无锡市赤城特钢销售有限公司,4.34%,372.52万元,2021-12-03,年报,-
安徽耐科装备科技股份有限公司,星虎精密模具（昆山）有限公司,8.65%,854.80万元,2021-12-03,年报,-
安徽耐科装备科技股份有限公司,铜陵盈佳机械有限责任公司,3.72%,158.93万元,2021-12-03,年报,-
安徽耐科装备科技股份有限公司,无锡市赤城特钢销售有限公司,4.53%,144.78万元,2021-12-03,年报,-
安徽耐科装备科技股份有限公司,上海四达全轴承有限公司,3.71%,118.33万元,2021-12-03,年报,-
安徽耐科装备科技股份有限公司,铜陵欣诺科新材料有限公司,-,-,2012-10-02,招投标公告,-
舒华体育股份有限公司,艺唯科技股份有限公司,-,971.29万元,2021-12-30,供应商公告,-
舒华体育股份有限公司,衡水京华制管有限公司,1.82%,0.12万元,2020-11-24,年报,-
舒华体育股份有限公司,晋江市前进金属工贸有限公司,1.97%,0.11万元,2020-11-24,年报,-
舒华体育股份有限公司,菲戈（广州）健康科技有限公司,2.15%,0.13万元,2020-11-24,年报,-
舒华体育股份有限公司,浙江豪中豪健康产品有限公司,1.98%,0.12万元,2020-11-24,年报,-
舒华体育股份有限公司,广东精茂健康科技股份有限公司,2.20%,0.07万元,2020-11-24,年报,-
舒华体育股份有限公司,福建华发包装有限公司,2.01%,0.11万元,2020-11-24,年报,-
舒华体育股份有限公司,武汉正利得体育设施有限公司,1.65%,0.10万元,2020-11-24,年报,-
舒华体育股份有限公司,新斯高陈列模特（东莞）有限公司,2.02%,0.12万元,2020-11-24,年报,-
舒华体育股份有限公司,厦门智尚佳展示系统工程有限公司,1.61%,0.10万元,2020-11-24,年报,-
舒华体育股份有限公司,建发物流集团有限公司,2.45%,1317.11万元,2020-11-24,年报,-
舒华体育股份有限公司,浙江恒耀实业有限公司,2.45%,1318.43万元,2020-11-24,年报,-
舒华体育股份有限公司,上海耐锶贸易有限公司,1.85%,0.12万元,2020-11-24,年报,-
舒华体育股份有限公司,东莞市美康仕电子科技有限公司,3.73%,1144.96万元,2020-11-24,年报,-
舒华体育股份有限公司,佛山市顺德区元坤钢铁贸易有限公司,2.98%,913.47万元,2020-11-24,年报,-
舒华体育股份有限公司,厦门威迪康科技有限公司,2.66%,1732.29万元,2020-11-24,年报,-
舒华体育股份有限公司,泉州市鹏顺钢铁贸易有限公司,4.58%,2743.44万元,2020-11-24,年报,-
舒华体育股份有限公司,晋江市友发金属工贸有限公司,2.64%,1579.28万元,2020-11-24,年报,-
舒华体育股份有限公司,广东万瑞机电科技有限公司,2.41%,1445.90万元,2020-11-24,年报,-
舒华体育股份有限公司,佛山市现代铜铝型材有限公司,2.36%,1414.57万元,2020-11-24,年报,-
舒华体育股份有限公司,厦门宇动体育用品有限公司,2.17%,1301.34万元,2020-11-24,年报,-
舒华体育股份有限公司,浙江万马海振光电科技有限公司,2.07%,0.10万元,2019-12-12,年报,-
舒华体育股份有限公司,宁波锦诠科技有限公司,1.75%,0.09万元,2019-12-12,年报,-
舒华体育股份有限公司,江阴市华士金属材料制品有限公司,1.79%,0.09万元,2019-12-12,年报,-
舒华体育股份有限公司,江西中阳电器有限公司,3.37%,1682.54万元,2019-12-12,年报,-
舒华体育股份有限公司,厦门凯欣达体育用品有限公司,4.19%,2254.83万元,2018-05-18,年报,-
舒华体育股份有限公司,江苏中正检测股份有限公司,3.00%,43.69万元,2018-04-24,供应商公告,非关联方
舒华体育股份有限公司,晋江裕福集团有限公司,2.81%,1451.84万元,2016-07-29,年报,-
舒华体育股份有限公司,浙江伸美压克力股份有限公司,4.01%,168.17万元,2016-07-27,供应商公告,非关联方
深圳云里物里科技股份有限公司,深圳市信利康供应链管理有限公司,47.33%,2524.89万元,2019-04-17,年报,非关联方
深圳云里物里科技股份有限公司,深圳市凯威达塑胶制品有限公司,3.86%,206.11万元,2019-04-17,年报,非关联方
深圳云里物里科技股份有限公司,深圳市晶科鑫实业有限公司,5.63%,300.40万元,2019-04-17,年报,非关联方
深圳云里物里科技股份有限公司,深圳市瑞达昌科技有限公司,2.83%,151.00万元,2019-04-17,年报,非关联方
深圳云里物里科技股份有限公司,东莞市西霸电子有限公司,4.42%,235.95万元,2019-04-17,年报,非关联方
深圳云里物里科技股份有限公司,富昌电子（上海）有限公司,5.05%,148.70万元,2018-04-13,年报,非关联方
深圳云里物里科技股份有限公司,深圳市昌辉电子科技有限公司,4.14%,114.19万元,2017-10-31,年报,-
深圳云里物里科技股份有限公司,安富利电子科技（深圳）有限公司,38.77%,531.97万元,2017-10-31,年报,-
深圳云里物里科技股份有限公司,东莞市海鑫电子有限公司,6.74%,92.41万元,2017-10-31,年报,-
深圳云里物里科技股份有限公司,深圳市力通威电子科技有限公司,3.40%,46.65万元,2017-10-31,年报,-
河北志晟信息技术股份有限公司,天津市科立通科技有限公司,5.18%,737.00万元,2024-04-25,年报,否
河北志晟信息技术股份有限公司,中电科太力通信科技有限公司石家庄分公司,2.33%,331.40万元,2024-04-25,年报,否
河北志晟信息技术股份有限公司,三河东方盈动科技发展有限公司,3.92%,557.20万元,2024-04-25,年报,否
河北志晟信息技术股份有限公司,河北华安百唐信息技术有限公司,27.66%,3932.75万元,2024-04-25,年报,否
河北志晟信息技术股份有限公司,张家口玖瀚建设集团有限公司,2.89%,411.54万元,2024-04-25,年报,否
河北志晟信息技术股份有限公司,廊坊市凯信亚电子工程有限公司,9.48%,1783.90万元,2023-04-27,年报,无关联关系
河北志晟信息技术股份有限公司,东软集团股份有限公司,6.38%,1200.73万元,2023-04-27,年报,无关联关系
河北志晟信息技术股份有限公司,浪潮智慧城市科技有限公司,9.13%,1718.58万元,2023-04-27,年报,无关联关系
河北志晟信息技术股份有限公司,河北智领数字科技有限公司,5.11%,963.02万元,2023-04-27,年报,无关联关系
河北志晟信息技术股份有限公司,贵州华邦你安智能科技有限公司,6.45%,1214.10万元,2023-04-27,年报,无关联关系
河北志晟信息技术股份有限公司,唐山达意科技股份有限公司,-,147.35万元,2023-04-21,供应商公告,无关联关系
河北志晟信息技术股份有限公司,曙光信息产业（山西）有限公司,3.60%,557.80万元,2022-04-29,年报,无关联关系
河北志晟信息技术股份有限公司,河北讯联电子科技有限公司,4.80%,744.44万元,2022-04-29,年报,无关联关系
河北志晟信息技术股份有限公司,翰林汇信息产业股份有限公司,5.09%,788.26万元,2022-04-29,年报,无关联关系
河北志晟信息技术股份有限公司,石家庄尚贤科技有限公司,4.74%,734.51万元,2022-04-29,年报,无关联关系
河北志晟信息技术股份有限公司,廊坊维尔达软件股份有限公司,-,42.45万元,2021-04-23,供应商公告,无关联关系
河北志晟信息技术股份有限公司,中国广电河北网络股份有限公司廊坊市分公司,4.13%,653.40万元,2021-02-09,年报,非关联方
河北志晟信息技术股份有限公司,北京普罗菲特科技有限公司,3.76%,595.00万元,2021-02-09,年报,非关联方
河北志晟信息技术股份有限公司,廊坊市旭海电子技术有限公司,2.14%,586.37万元,2020-10-30,年报,非关联方
河北志晟信息技术股份有限公司,北京神州数码有限公司,6.43%,1760.19万元,2020-10-30,年报,无关联关系
河北志晟信息技术股份有限公司,江苏通诚交通器材有限公司,4.44%,1214.60万元,2020-10-30,年报,无关联关系
河北志晟信息技术股份有限公司,北京国缆线缆科技有限公司,1.82%,528.34万元,2020-05-27,年报,非关联方
河北志晟信息技术股份有限公司,北京传奇世纪科技有限公司,5.93%,1240.78万元,2019-04-25,年报,非关联方
河北志晟信息技术股份有限公司,河北坤宇电子科技有限公司,3.74%,781.95万元,2019-04-25,年报,非关联方
河北志晟信息技术股份有限公司,石家庄燕迪商贸有限公司,4.16%,869.73万元,2019-04-25,年报,非关联方
河北志晟信息技术股份有限公司,邯郸市金世达科技有限公司,3.78%,790.49万元,2019-04-25,年报,非关联方
河北志晟信息技术股份有限公司,廊坊市海宏环保科技有限公司,3.35%,435.00万元,2018-04-25,年报,非关联方
河北志晟信息技术股份有限公司,河北达梦软件技术有限公司,13.47%,1750.00万元,2018-04-25,年报,非关联方
河北志晟信息技术股份有限公司,北京海利华科教育科技股份有限公司,10.88%,126.92万元,2017-12-14,供应商公告,-
河北志晟信息技术股份有限公司,北京心海导航教育科技股份有限公司,5.28%,14.05万元,2017-01-26,供应商公告,非关联方
河北志晟信息技术股份有限公司,河北爱信诺航天信息有限公司石家庄分公司,6.44%,609.03万元,2017-01-25,年报,-
河北志晟信息技术股份有限公司,北京合力创新科技有限公司,5.59%,528.46万元,2017-01-25,年报,-
河北志晟信息技术股份有限公司,北京方正延中信息系统有限公司,5.37%,563.65万元,2016-01-29,年报,非关联方
河北志晟信息技术股份有限公司,河北汇友网络科技有限公司,3.52%,368.87万元,2016-01-29,年报,非关联方
河北志晟信息技术股份有限公司,北京九洲科瑞科技有限公司,8.05%,483.19万元,2015-04-10,年报,-
河北志晟信息技术股份有限公司,北京北纬机电技术有限公司,3.82%,228.94万元,2015-04-10,年报,-
河北志晟信息技术股份有限公司,廊坊鑫良基科技有限公司,4.65%,230.77万元,2015-03-05,年报,-
河北志晟信息技术股份有限公司,北京东方雨晴科贸有限公司,3.15%,156.32万元,2015-03-05,年报,-
河北志晟信息技术股份有限公司,联合国际商务（天津）有限公司,55.11%,2544.09万元,2015-03-05,年报,-
河北志晟信息技术股份有限公司,河北爱信诺航天信息有限公司,3.37%,155.38万元,2015-03-05,年报,-
河北志晟信息技术股份有限公司,北京易贝易通信息技术有限公司,3.16%,146.05万元,2015-03-05,年报,-
河北志晟信息技术股份有限公司,北京天佑新创商贸有限公司,2.79%,128.82万元,2015-03-05,年报,-
河北志晟信息技术股份有限公司,天津市科鹏计算机服务有限公司,8.77%,435.82万元,2015-03-05,年报,-
金宏气体股份有限公司,苏州制氧机股份有限公司,-,6174.20万元,2024-04-29,供应商公告,否
金宏气体股份有限公司,SK specialty Co.，Ltd.,3.39%,3388.34万元,2024-03-26,年报,-
